OBJECTID,ID,LinkID,Width,Center_X,Center_Y,Start_X,Start_Y,End_X,End_Y,NEAR_FID,NEAR_DIST,NEAR_ANGLE
4204,60708,60708,7.2,589888.3892,4512558.141,589741.6465,4512646.567,590035.1319,4512469.714,2,3671.357432,135.0846931
4205,60709,60709,7.2,590188.5426,4512378.544,590035.1319,4512469.714,590341.9532,4512287.374,2,4004.897112,136.2576213
4206,60710,60710,14.4,589857.2808,4512811.675,589741.6465,4512646.567,589972.915,4512976.783,2,3623.804531,141.3763705
4207,60711,60711,7.2,590120.9878,4512889.765,589972.915,4512976.783,590269.0606,4512802.748,2,3623.804531,141.3763705
4208,60712,60712,7.2,590298.6693,4511443.84,590388.3426,4511232.211,590208.9959,4511655.47,2,4716.76821,130.5628066
4209,60713,60713,14.4,590047.3445,4511745.545,589996.6808,4511722.389,590099.68,4511764.608,2,4529.397391,129.0727715
4210,60714,60714,14.4,590130.5277,4511769.133,590099.68,4511764.608,590161.3728,4511773.686,2,4562.786144,130.411169
4211,60715,60715,7.2,590185.1844,4511714.578,590208.9959,4511655.47,590161.3728,4511773.686,2,4596.172025,131.0701122
4212,60716,60716,14.4,590335.489,4511778.973,590161.3728,4511773.686,590509.6051,4511784.26,2,4596.172025,131.0701122
4213,60717,60717,14.4,590514.4801,4511266.27,590388.3426,4511232.211,590641.849,4511285.269,3,4812.623109,34.89037861
4214,60718,60718,14.4,590678.2608,4511280.219,590641.849,4511285.269,590714.6725,4511275.169,3,4758.929224,35.49165276
4215,60719,60719,14.4,590659.6887,4511789.748,590509.6051,4511784.26,590803.5208,4511831.489,3,4382.018479,30.23626066
4216,60720,60720,7.2,590210.0047,4512068.049,590078.0561,4511848.724,590341.9532,4512287.374,2,4353.378015,137.3159544
4217,60721,60721,7.2,590545.7761,4512165.074,590341.9532,4512287.374,590749.5989,4512042.774,3,4327.292438,27.45870751
4218,60722,60722,7.2,590408.4206,4512717.739,590269.0606,4512802.748,590547.7806,4512632.73,2,3964.106598,142.082991
4219,60723,60723,7.2,590152.0963,4512636.231,590035.1319,4512469.714,590269.0606,4512802.748,2,3964.106598,142.082991
4220,60724,60724,7.2,590320.966,4512872.937,590269.0606,4512802.748,590372.8714,4512943.127,2,3962.86503,143.5170323
4221,60725,60725,7.2,590444.8669,4512460.052,590341.9532,4512287.374,590547.7806,4512632.73,3,4278.99253,19.17420355
4222,60726,60726,7.2,590786.4772,4512488.826,590547.7806,4512632.73,591025.1737,4512344.922,3,3945.961129,25.4103719
4223,60727,60727,7.2,590305.3878,4513143.37,590167.7258,4513242.169,590443.0497,4513044.572,2,3625.302423,146.5821929
4224,60728,60728,7.2,590407.9606,4512993.85,590372.8714,4512943.127,590443.0497,4513044.572,2,3963.270732,145.3249783
4225,60729,60729,7.2,590573.6504,4512968.064,590443.0497,4513044.572,590704.251,4512891.555,2,3963.955512,146.3899913
4226,60730,60730,7.2,590626.0158,4512762.143,590547.7806,4512632.73,590704.251,4512891.555,3,4050.797483,16.44225023
4227,60854,60854,25.2,584615.9833,4513249.813,584597.6206,4513216.851,584634.346,4513282.774,2,3180.10846,37.9571208
4228,60855,60855,25.2,584689.062,4513166.882,584597.6206,4513216.851,584780.5033,4513116.914,2,3174.562697,41.94313514
4229,60856,60856,25.2,584689.8492,4513385.771,584634.346,4513282.774,584745.3524,4513488.768,2,2967.375654,36.13903533
4230,60859,60859,25.2,584900.3502,4513052.452,584780.5033,4513116.914,585020.197,4512987.989,2,3093.069357,46.69263176
4231,60860,60860,21.6,584725.8373,4513232.084,584817.3286,4513181.395,584634.346,4513282.774,2,3104.160633,41.51217884
4232,60862,60862,25.2,584781.8043,4513556.187,584745.3524,4513488.768,584818.2562,4513623.607,2,2829.746275,34.80460885
4233,60863,60863,7.2,584945.1161,4513657.147,584848.4252,4513708.884,585041.8069,4513605.41,2,2660.395746,37.87589504
4234,60864,60864,25.2,584835.8652,4513665.325,584818.2562,4513623.607,584848.4252,4513708.884,2,2756.805404,33.70713959
4235,60865,60865,7.2,584967.6054,4513734.843,584854.7227,4513792.778,585080.488,4513676.909,2,2586.172854,37.15167149
4236,60866,60866,25.2,584852.6178,4513750.762,584848.4252,4513708.884,584854.7227,4513792.778,2,2705.822067,32.30319465
4237,60867,60867,28.8,584875.2385,4513891.712,584871.5975,4513881.678,584878.8794,4513901.746,2,2628.365158,30.57659108
4238,60869,60869,25.2,584861.1395,4513837.602,584854.7227,4513792.778,584871.5975,4513881.678,2,2644.877467,30.87062075
4239,60870,60870,14.4,584994.9124,4513815.593,584871.5975,4513881.678,585118.2272,4513749.507,2,2512.493998,36.35185341
4240,60871,60871,21.6,584937.6652,4513118.327,585058.0018,4513055.259,584817.3286,4513181.395,2,3018.245121,46.33895487
4241,60872,60872,14.4,585094.7756,4513124.016,585058.0018,4513055.259,585131.5493,4513192.772,2,2868.289959,45.50532392
4242,60873,60873,14.4,585168.9719,4513263.702,585131.5493,4513192.772,585206.3944,4513334.631,2,2715.035256,44.533841
4243,60874,60874,32.4,585328.7827,4513269.428,585206.3944,4513334.631,585451.171,4513204.225,2,2645.277088,50.27518496
4244,60875,60875,14.4,585245.7279,4513404.418,585206.3944,4513334.631,585285.0614,4513474.204,2,2561.455658,43.54240596
4245,60876,60876,32.4,585086.2112,4513399.309,584966.028,4513463.986,585206.3944,4513334.631,2,2715.035256,44.533841
4246,60879,60879,7.2,585163.4342,4513539.807,585041.8069,4513605.41,585285.0614,4513474.204,2,2561.455658,43.54240596
4247,60881,60881,7.2,585200.9445,4513610.293,585080.488,4513676.909,585321.4009,4513543.678,2,2487.382926,42.95902894
4248,60882,60882,14.4,585174.3044,4513849.406,585118.2272,4513749.507,585230.3816,4513949.305,2,2305.671699,34.00443778
4249,60883,60883,14.4,585240.7148,4513686.024,585118.2272,4513749.507,585363.2023,4513622.542,2,2403.225105,42.26215688
4250,60884,60884,14.4,585327.0891,4514133.829,585230.3816,4513949.305,585423.7965,4514318.352,2,1948.999456,28.18047521
4251,61055,61055,14.4,585336.2082,4512994.844,585374.4581,4513063.563,585297.9583,4512926.125,2,2802.660953,50.90680562
4252,61056,61056,14.4,585412.8146,4513133.894,585451.171,4513204.225,585374.4581,4513063.563,2,2645.277088,50.27518496
4253,61057,61057,7.2,585570.4498,4513138.213,585451.171,4513204.225,585689.7285,4513072.201,2,2608.148736,56.16985771
4254,61058,61058,14.4,585488.3911,4513274.155,585525.6111,4513344.085,585451.171,4513204.225,2,2490.340575,49.5359268
4255,61059,61059,7.2,585646.4134,4513277.592,585525.6111,4513344.085,585767.2156,4513211.099,2,2449.66209,55.86670548
4256,61060,61060,14.4,585544.2577,4513377.662,585562.9043,4513411.24,585525.6111,4513344.085,2,2415.093625,49.17511267
4257,61061,61061,7.2,585683.3393,4513347.241,585562.9043,4513411.24,585803.7743,4513283.243,2,2369.454159,55.61956011
4258,61062,61062,14.4,585303.2312,4513508.941,585285.0614,4513474.204,585321.4009,4513543.678,2,2487.382926,42.95902894
4259,61063,61063,7.2,585405.3363,4513409.144,585285.0614,4513474.204,585525.6111,4513344.085,2,2490.340575,49.5359268
4260,61064,61064,14.4,585342.3016,4513583.11,585321.4009,4513543.678,585363.2023,4513622.542,2,2403.225105,42.26215688
4261,61065,61065,7.2,585442.1526,4513477.459,585321.4009,4513543.678,585562.9043,4513411.24,2,2415.093625,49.17511267
4262,61066,61066,14.4,585402.0838,4513694.655,585363.2023,4513622.542,585440.9653,4513766.769,2,2249.337513,40.87527642
4263,61067,61067,14.4,585484.8899,4513555.613,585363.2023,4513622.542,585606.5774,4513488.683,2,2328.006463,48.74242201
4264,61068,61068,14.4,585552.5682,4513976.725,585440.9653,4513766.769,585664.1711,4514186.682,2,1813.886682,35.45178831
4265,61069,61069,14.4,585584.7409,4513449.962,585606.5774,4513488.683,585562.9043,4513411.24,2,2328.006463,48.74242201
4266,61070,61070,14.4,585725.3442,4513422.89,585606.5774,4513488.683,585844.111,4513357.096,2,2285.740425,55.40865427
4267,61071,61071,7.2,585771.601,4513029.295,585689.7285,4513072.201,585853.4734,4512986.39,2,2594.786784,60.23166669
4268,61072,61072,14.4,585728.4721,4513141.65,585689.7285,4513072.201,585767.2156,4513211.099,2,2449.66209,55.86670548
4269,61073,61073,14.4,585785.495,4513247.171,585767.2156,4513211.099,585803.7743,4513283.243,2,2369.454159,55.61956011
4270,61074,61074,7.2,585834.6959,4513175.354,585767.2156,4513211.099,585902.1761,4513139.61,2,2437.838765,59.4373134
4271,61075,61075,10.8,585868.2094,4513022.985,585882.1662,4513059.886,585853.4734,4512986.39,2,2516.769731,59.96794688
4272,61076,61076,10.8,585952.4111,4512978.822,585970.7293,4513015.172,585934.0928,4512942.472,2,2513.108647,62.22678566
4273,61077,61077,7.2,585892.753,4513099.601,585902.1761,4513139.61,585882.1662,4513059.886,2,2437.838765,59.4373134
4274,61078,61078,7.2,585955.9844,4513110.98,585902.1761,4513139.61,586009.7927,4513082.351,2,2435.431328,61.98384041
4275,61079,61079,7.2,585910.7593,4513181.954,585919.3424,4513224.298,585902.1761,4513139.61,2,2356.357767,58.74964721
4276,61080,61080,7.2,585982.5936,4513189.338,585919.3424,4513224.298,586045.8447,4513154.379,2,2354.42529,61.07026628
4277,61081,61081,14.4,585823.9427,4513320.169,585803.7743,4513283.243,585844.111,4513357.096,2,2285.740425,55.40865427
4278,61082,61082,7.2,585861.5584,4513253.77,585803.7743,4513283.243,585919.3424,4513224.298,2,2356.357767,58.74964721
4279,61083,61083,14.4,585888.6748,4513332.078,585844.111,4513357.096,585933.2385,4513307.06,2,2278.606454,57.96873573
4280,61084,61084,14.4,585875.2795,4513409.86,585844.111,4513357.096,585906.4479,4513462.624,2,2163.494474,55.1810777
4281,61085,61085,14.4,586008.6326,4513265.858,585933.2385,4513307.06,586084.0266,4513224.656,2,2274.653891,61.34397976
4282,61086,61086,7.2,585926.2905,4513265.679,585933.2385,4513307.06,585919.3424,4513224.298,2,2278.606454,57.96873573
4283,61087,61087,7.2,585938.7391,4513353.142,585944.2396,4513399.225,585933.2385,4513307.06,2,2194.994098,56.93613706
4284,61088,61088,14.4,585635.7084,4513546.197,585664.8394,4513603.71,585606.5774,4513488.683,2,2203.347283,47.90882664
4285,61089,61089,14.4,585979.0602,4513479.066,585962.0282,4513488.361,585996.0922,4513469.771,2,2107.588389,57.07118393
4286,61090,61090,7.2,585996.6231,4513642.029,585942.4505,4513546.087,586050.7957,4513737.971,2,1855.42906,53.98546884
4287,61091,61091,7.2,585944.4393,4513418.379,585944.639,4513437.532,585944.2396,4513399.225,2,2162.769955,56.39132977
4288,61092,61092,10.8,585927.4274,4513452.913,585906.4479,4513462.624,585944.639,4513437.532,2,2159.5742,55.86034787
4289,61093,61093,14.4,585442.5796,4514354.541,585423.7965,4514318.352,585461.3627,4514390.729,2,1882.270047,26.77839143
4290,61094,61094,7.2,585543.9838,4514252.517,585423.7965,4514318.352,585664.1711,4514186.682,2,1813.886682,35.45178831
4291,61095,61095,7.2,585420.2042,4514589.317,585365.499,4514440.804,585474.9093,4514737.831,2,1740.506748,16.72697013
4292,61096,61096,14.4,585537.3887,4514527.221,585461.3627,4514390.729,585613.4146,4514663.714,2,1632.959977,20.61915429
4293,61097,61097,7.2,585413.4309,4514415.766,585365.499,4514440.804,585461.3627,4514390.729,2,1882.270047,26.77839143
4294,61098,61098,7.2,585544.162,4514700.772,585474.9093,4514737.831,585613.4146,4514663.714,2,1632.959977,20.61915429
4295,61099,61099,14.4,585631.1355,4514696.726,585613.4146,4514663.714,585648.8563,4514729.738,2,1577.308863,18.8275252
4296,61100,61100,14.4,585683.7283,4514221.547,585664.1711,4514186.682,585703.2855,4514256.413,2,1741.912903,34.32955728
4297,61101,61101,7.2,585778.5894,4514123.781,585664.1711,4514186.682,585893.0076,4514060.88,2,1716.6328,43.32705154
4298,61103,61103,14.4,585752.0954,4514348.794,585703.2855,4514256.413,585800.9052,4514441.175,2,1560.151871,30.74565571
4299,61104,61104,14.4,585779.3464,4513814.037,585893.8533,4514024.364,585664.8394,4513603.71,2,1741.28548,44.22025015
4300,61105,61105,21.6,585900.5877,4513862.238,585907.322,4513700.112,585893.8533,4514024.364,2,1741.28548,44.22025015
4301,61106,61106,7.2,585899.2867,4514058.011,585893.0076,4514060.88,585905.5658,4514055.142,2,1711.482693,43.75527756
4302,61107,61107,21.6,585893.4305,4514042.622,585893.8533,4514024.364,585893.0076,4514060.88,2,1716.6328,43.32705154
4303,61108,61108,14.4,585899.7096,4514039.753,585905.5658,4514055.142,585893.8533,4514024.364,2,1711.482693,43.75527756
4304,61109,61109,7.2,586027.3646,4513989.388,585905.5658,4514055.142,586149.1634,4513923.635,2,1647.678323,52.956044
4305,61110,61110,14.4,585923.669,4514091.601,585941.7721,4514128.06,585905.5658,4514055.142,2,1635.135649,42.78709286
4306,61112,61112,21.6,585891.4611,4514106.881,585893.0076,4514060.88,585889.9145,4514152.882,2,1657.193808,40.93906016
4307,61114,61114,21.6,585893.6746,4514239.801,585889.9145,4514152.882,585897.4347,4514326.72,2,1542.790633,36.23992985
4308,61115,61115,14.4,585671.4649,4514770.634,585648.8563,4514729.738,585694.0734,4514811.53,2,1509.423122,16.44214817
4309,61116,61116,7.2,585752.022,4514919.672,585694.0734,4514811.53,585809.9706,4515027.813,2,1348.403554,9.000779174
4310,61117,61117,14.4,585852.4934,4514526.65,585800.9052,4514441.175,585904.0816,4514612.126,2,1387.283008,26.85312905
4311,61118,61118,14.4,585920.9011,4514646.349,585904.0816,4514612.126,585937.7206,4514680.573,2,1327.146349,24.87235699
4312,61119,61119,18,585900.7582,4514469.423,585897.4347,4514326.72,585904.0816,4514612.126,2,1387.283008,26.85312905
4313,61120,61120,7.2,585908.0869,4514652.418,585904.0816,4514612.126,585912.0922,4514692.71,2,1345.469305,23.94438404
4314,61121,61121,14.4,585803.0828,4514752.12,585694.0734,4514811.53,585912.0922,4514692.71,2,1345.469305,23.94438404
4315,61122,61122,21.6,585919.7095,4514738.096,585912.0922,4514692.71,585927.3268,4514783.481,2,1296.980664,20.55068968
4316,61123,61123,10.8,585992.8642,4514790.238,585937.7206,4514680.573,586048.0077,4514899.903,2,1145.052821,17.21381648
4317,61124,61124,14.4,585924.9064,4514686.641,585912.0922,4514692.71,585937.7206,4514680.573,2,1327.146349,24.87235699
4318,61125,61125,14.4,585990.261,4513048.761,586009.7927,4513082.351,585970.7293,4513015.172,2,2435.469227,62.30348066
4319,61126,61126,7.2,586129.4884,4513017.407,586009.7927,4513082.351,586249.184,4512952.463,2,2435.469227,62.30348066
4320,61127,61127,14.4,586027.8187,4513118.365,586045.8447,4513154.379,586009.7927,4513082.351,2,2354.937764,62.26560656
4321,61128,61128,7.2,586165.7148,4513088.882,586045.8447,4513154.379,586285.5849,4513023.386,2,2354.937764,62.26560656
4322,61129,61129,14.4,586064.9357,4513189.517,586084.0266,4513224.656,586045.8447,4513154.379,2,2274.965996,62.29306616
4323,61130,61130,14.4,586205.5887,4513162.399,586084.0266,4513224.656,586327.1507,4513100.143,2,2274.846077,62.8813622
4324,61131,61131,14.4,586101.8228,4513262.222,586119.6189,4513299.788,586084.0266,4513224.656,2,2191.9028,62.20363118
4325,61132,61132,14.4,586306.3678,4513061.765,586285.5849,4513023.386,586327.1507,4513100.143,2,2288.519663,69.14776046
4326,61133,61133,7.2,586421.8896,4512949.703,586285.5849,4513023.386,586558.1943,4512876.021,2,2375.072866,68.86983036
4327,61134,61134,14.4,586139.0672,4513340.426,586158.5154,4513381.065,586119.6189,4513299.788,2,2101.868674,62.10839616
4328,61135,61135,14.4,586077.3038,4513425.418,585996.0922,4513469.771,586158.5154,4513381.065,2,2101.688962,61.35914672
4329,61136,61136,7.2,586099.9796,4513830.803,586050.7957,4513737.971,586149.1634,4513923.635,2,1647.678323,52.956044
4330,61137,61137,14.4,586464.0589,4513025.302,586327.1507,4513100.143,586600.9671,4512950.462,2,2288.519663,69.14776046
4331,61138,61138,14.4,586348.2973,4513136.25,586327.1507,4513100.143,586369.4439,4513172.357,2,2206.024382,69.50664696
4332,61139,61139,14.4,586387.1824,4513211.144,586369.4439,4513172.357,586404.9208,4513249.932,2,2120.947444,69.67070098
4333,61140,61140,14.4,586281.7181,4513315.498,586158.5154,4513381.065,586404.9208,4513249.932,2,2101.868674,62.10839616
4334,61141,61141,14.4,586492.881,4513202.775,586404.9208,4513249.932,586580.8412,4513155.619,2,2120.947444,69.67070098
4335,61142,61142,10.8,586616.8214,4512980.679,586632.6757,4513010.896,586600.9671,4512950.462,2,2285.29905,77.12825965
4336,61144,61144,7.2,586407.7705,4513812.407,586271.085,4513920.059,586544.4559,4513704.756,2,1580.21762,56.56499484
4337,61145,61145,7.2,586209.8818,4513917.936,586149.1634,4513923.635,586271.085,4513920.059,2,1580.21762,56.56499484
4338,61146,61146,14.4,586165.785,4513960.41,586149.1634,4513923.635,586182.4065,4513997.186,2,1569.046068,52.30694081
4339,61148,61148,14.4,586241.1572,4514101.677,586182.4065,4513997.186,586299.9078,4514206.167,2,1332.290103,50.81020949
4340,61149,61149,10.8,586021.3238,4514269.317,586100.8755,4514410.574,585941.7721,4514128.06,2,1330.175644,38.50772194
4341,61150,61150,14.4,586057.1677,4514616.625,585937.7206,4514680.573,586176.6148,4514552.677,2,1184.16495,35.40754718
4342,61151,61151,10.8,586138.7452,4514481.625,586176.6148,4514552.677,586100.8755,4514410.574,2,1184.16495,35.40754718
4343,61152,61152,14.4,586297.4026,4514486.305,586176.6148,4514552.677,586418.1904,4514419.934,2,1092.729232,48.53391023
4344,61153,61153,7.2,586170.309,4514833.437,586292.6102,4514766.97,586048.0077,4514899.903,2,971.4249026,29.05680795
4345,61154,61154,10.8,586234.6125,4514659.823,586292.6102,4514766.97,586176.6148,4514552.677,2,971.4249026,29.05680795
4346,61155,61155,14.4,586359.0491,4514313.051,586299.9078,4514206.167,586418.1904,4514419.934,2,1092.729232,48.53391023
4347,61156,61156,14.4,586457.0814,4514493.608,586418.1904,4514419.934,586495.9723,4514567.282,2,931.6377585,46.11718943
4348,61157,61157,7.2,586412.4428,4514702.699,586532.2753,4514638.428,586292.6102,4514766.97,2,855.5072349,44.56646644
4349,61158,61158,14.4,586514.1238,4514602.855,586495.9723,4514567.282,586532.2753,4514638.428,2,855.5072349,44.56646644
4350,61159,61159,14.4,586572.2161,4514712.337,586532.2753,4514638.428,586612.1569,4514786.246,2,696.6110472,40.51189001
4351,61161,61161,14.4,585116.8417,4514345.22,584878.8794,4513901.746,585357.6192,4514787.436,2,1840.351919,14.19614252
4352,61162,61162,7.2,585547.2238,4514888.547,585503.0349,4514911.24,585591.4127,4514865.854,2,1594.576285,13.52468415
4353,61163,61163,7.2,585471.3039,4514950.902,585503.0349,4514911.24,585496.2454,4515002.2,2,1662.44291,8.181052375
4354,61164,61164,14.4,585552.6135,4515128.73,585620.2537,4515254.323,585482.3775,4515004.593,2,1521.596006,-0.585719502
4355,61165,61165,14.4,585396.3568,4514856.826,585357.6192,4514787.436,585438.7486,4514924.042,2,1731.858853,10.47038857
4356,61166,61166,14.4,585467.497,4514963.121,585438.7486,4514924.042,585496.2454,4515002.2,2,1662.44291,8.181052375
4357,61167,61167,21.6,585642.7431,4514838.692,585591.4127,4514865.854,585694.0734,4514811.53,2,1509.423122,16.44214817
4358,61169,61169,7.2,585628.3619,4514987.463,585591.4127,4514865.854,585665.3111,4515109.071,2,1482.14464,5.020154976
4359,61170,61170,7.2,585713.438,4515221.168,585665.3111,4515109.071,585789.48,4515317.567,2,1354.5841,-3.334902666
4360,61172,61172,7.2,585867.6449,4515133.843,585809.9706,4515027.813,585925.3192,4515239.873,2,1216.451502,-0.052036917
4361,61173,61173,14.4,585668.9954,4515348.424,585717.7371,4515442.525,585620.2537,4515254.323,2,1438.536417,-8.142849722
4362,61174,61174,7.2,585662.3444,4515465.392,585663.8086,4515479.426,585666.9117,4515451.928,2,1490.182815,-8.223965351
4363,61175,61175,7.2,585671.1263,4515487.941,585681.5496,4515492.288,585663.8086,4515479.426,2,1482.064941,-9.849367951
4364,61176,61176,7.2,585713.3987,4515335.241,585620.2652,4515231.452,585838.8068,4515386.529,2,1311.314987,-6.469926956
4365,61177,61177,14.4,585558.2553,4515116.826,585496.2454,4515002.2,585620.2652,4515231.452,2,1521.522589,0.275494963
